,Graph_Name,Best_RQAOA,Approx_Ratio,Gurobi_Energy,Energy_GAP
586,18d_26n_bimodaldist_8494356263651725047seed_19,140.0,0.8536585365853658,164.0,0.0
587,18d_26n_bimodaldist_28132093788405075seed_22,132.0,0.9428571428571428,140.0,0.0
588,18d_26n_bimodaldist_6598714653457459099seed_23,132.0,0.9428571428571428,140.0,0.0
589,18d_27n_bimodaldist_1993519275272939631seed_1,142.0,0.9466666666666668,150.0,0.0
590,18d_27n_bimodaldist_6057240666977905333seed_9,150.0,0.9493670886075948,158.0,0.0
591,18d_27n_bimodaldist_5413225790357134085seed_14,142.0,0.8987341772151899,158.0,0.0
592,18d_27n_bimodaldist_5290727497136470337seed_18,134.0,0.8933333333333333,150.0,0.0
593,18d_27n_bimodaldist_1647367424181889314seed_19,150.0,0.9493670886075948,158.0,0.0
594,18d_27n_bimodaldist_2906009879204148462seed_21,150.0,0.9493670886075948,158.0,0.0
595,18d_27n_bimodaldist_7980659913691671194seed_23,150.0,0.9493670886075948,158.0,0.0
596,18d_28n_bimodaldist_9121589214460611743seed_0,140.0,0.8974358974358975,156.0,0.0
597,18d_28n_bimodaldist_5279921196697313912seed_4,148.0,0.902439024390244,164.0,0.0
598,18d_28n_bimodaldist_6464363564045604771seed_14,156.0,0.9069767441860463,172.0,0.0
599,18d_28n_bimodaldist_5161337714989815210seed_18,140.0,0.813953488372093,172.0,0.0
600,18d_28n_bimodaldist_7664170643692939924seed_22,148.0,0.9487179487179488,156.0,0.0
601,18d_28n_bimodaldist_6461399328389278277seed_24,164.0,0.9111111111111112,180.0,0.0
602,18d_29n_bimodaldist_2458451907038187479seed_0,158.0,0.9080459770114944,174.0,0.0
603,18d_29n_bimodaldist_4919517385647302100seed_7,150.0,0.8620689655172413,174.0,0.0
604,18d_29n_bimodaldist_8063033271578440827seed_21,190.0,0.9223300970873788,206.0,0.0
605,18d_29n_bimodaldist_3471047824118166874seed_22,150.0,0.9036144578313252,166.0,0.0
606,18d_30n_bimodaldist_5819886426364798829seed_0,148.0,0.9487179487179488,156.0,0.0
607,18d_30n_bimodaldist_2685564283078039664seed_1,156.0,0.9069767441860463,172.0,0.0
608,18d_30n_bimodaldist_6437900041361637700seed_9,164.0,0.8723404255319149,188.0,0.0
609,18d_30n_bimodaldist_3938074444514413843seed_17,164.0,0.8723404255319149,188.0,0.0
610,18d_30n_bimodaldist_8278960442763096196seed_22,172.0,0.9148936170212766,188.0,0.0
611,18d_30n_bimodaldist_1365864300225484803seed_23,164.0,0.9111111111111112,180.0,0.0
612,19d_22n_bimodaldist_8649550839718924622seed_9,126.0,0.9402985074626866,134.0,0.0
613,19d_22n_bimodaldist_490579400907747226seed_17,138.0,0.92,150.0,0.0
614,19d_22n_bimodaldist_1744168695413623727seed_19,118.0,0.8082191780821918,146.0,0.0
615,19d_22n_bimodaldist_2423775396454870901seed_23,126.0,0.9402985074626866,134.0,0.0
616,19d_24n_bimodaldist_59994812488528469seed_3,132.0,0.9428571428571428,140.0,0.0
617,19d_24n_bimodaldist_7436212062348544122seed_12,136.0,0.9189189189189191,148.0,0.0
618,19d_24n_bimodaldist_4658681355134529351seed_14,120.0,0.9375,128.0,0.0
619,19d_24n_bimodaldist_2011264133646530559seed_16,124.0,0.8378378378378378,148.0,0.0
620,19d_24n_bimodaldist_6498265937146666615seed_18,152.0,0.9268292682926829,164.0,0.0
621,19d_24n_bimodaldist_2002488439335795288seed_20,132.0,0.8918918918918919,148.0,0.0
622,19d_24n_bimodaldist_4985813761950010691seed_21,140.0,0.945945945945946,148.0,0.0
623,19d_26n_bimodaldist_2538505162126998357seed_0,142.0,0.9466666666666668,150.0,0.0
624,19d_26n_bimodaldist_6018672970257345356seed_9,142.0,0.9466666666666668,150.0,0.0
625,19d_26n_bimodaldist_7977848862027980768seed_11,138.0,0.92,150.0,0.0
626,19d_26n_bimodaldist_7299123914068378160seed_15,150.0,0.9493670886075948,158.0,0.0
627,19d_26n_bimodaldist_6664834807701951488seed_17,146.0,0.9480519480519479,154.0,0.0
628,19d_26n_bimodaldist_1069980613052364861seed_22,146.0,0.9012345679012346,162.0,0.0
629,19d_26n_bimodaldist_5659729168563775800seed_24,146.0,0.9240506329113924,158.0,0.0
630,19d_28n_bimodaldist_5460139436004129544seed_4,152.0,0.8837209302325582,172.0,0.0
631,19d_28n_bimodaldist_8079267526516850929seed_5,156.0,0.9069767441860463,172.0,0.0
632,19d_28n_bimodaldist_11638505574289932seed_7,152.0,0.8837209302325582,172.0,0.0
633,19d_28n_bimodaldist_5867743152326807981seed_10,168.0,0.9333333333333332,180.0,0.0
634,19d_28n_bimodaldist_4016109722246979980seed_12,152.0,0.9047619047619048,168.0,0.0
635,19d_28n_bimodaldist_1998268805105887533seed_13,156.0,0.9285714285714286,168.0,0.0
636,19d_28n_bimodaldist_2556936405571562965seed_14,160.0,0.9302325581395348,172.0,0.0
637,19d_28n_bimodaldist_4636612267882664731seed_16,156.0,0.9069767441860463,172.0,0.0
638,19d_28n_bimodaldist_1231526608420551521seed_18,148.0,0.902439024390244,164.0,0.0
639,19d_28n_bimodaldist_2413410700002034290seed_19,132.0,0.825,160.0,0.0
640,19d_30n_bimodaldist_3985728982939741347seed_0,170.0,0.8947368421052632,190.0,0.0
641,19d_30n_bimodaldist_8851600103582147852seed_2,182.0,0.9381443298969072,194.0,0.0
642,19d_30n_bimodaldist_3403389340776968874seed_6,166.0,0.9325842696629212,178.0,0.0
643,19d_30n_bimodaldist_2337152877677053685seed_16,182.0,0.9191919191919192,198.0,0.0
644,19d_30n_bimodaldist_7042095046244089016seed_17,166.0,0.8736842105263158,190.0,0.0
645,19d_30n_bimodaldist_5370194725996743908seed_19,162.0,0.8709677419354839,186.0,0.0
646,20d_22n_bimodaldist_8767260703817388524seed_2,124.0,0.9393939393939394,132.0,0.0
647,20d_22n_bimodaldist_3349617415756752937seed_9,116.0,0.935483870967742,124.0,0.0
648,20d_22n_bimodaldist_4027306384340669419seed_10,124.0,0.8857142857142857,140.0,0.0
649,20d_22n_bimodaldist_425072300394376228seed_19,116.0,0.935483870967742,124.0,0.0
650,20d_23n_bimodaldist_7586634023290133722seed_1,132.0,0.9428571428571428,140.0,0.0
651,20d_23n_bimodaldist_2066705924553005788seed_8,132.0,0.9428571428571428,140.0,0.0
652,20d_23n_bimodaldist_2002756912937000161seed_10,124.0,0.8378378378378378,148.0,0.0
653,20d_23n_bimodaldist_7447311058102648747seed_14,108.0,0.8181818181818182,132.0,0.0
654,20d_23n_bimodaldist_6486405396463396066seed_15,132.0,0.9428571428571428,140.0,0.0
655,20d_23n_bimodaldist_3928711596053694209seed_17,148.0,0.9487179487179488,156.0,0.0
656,20d_24n_bimodaldist_1383943871113511954seed_1,140.0,0.945945945945946,148.0,0.0
657,20d_24n_bimodaldist_5419159445019312956seed_15,132.0,0.9428571428571428,140.0,0.0
658,20d_24n_bimodaldist_1589461083961000427seed_16,132.0,0.9428571428571428,140.0,0.0
659,20d_24n_bimodaldist_4767258067083001102seed_23,132.0,0.9428571428571428,140.0,0.0
660,20d_25n_bimodaldist_1337240065843694246seed_1,132.0,0.9428571428571428,140.0,0.0
661,20d_25n_bimodaldist_268722230161901832seed_3,140.0,0.945945945945946,148.0,0.0
662,20d_25n_bimodaldist_6459105388428002827seed_4,140.0,0.8974358974358975,156.0,0.0
663,20d_25n_bimodaldist_7601219874222051377seed_7,140.0,0.813953488372093,172.0,0.0
664,20d_25n_bimodaldist_4282358661172273867seed_10,148.0,0.9487179487179488,156.0,0.0
665,20d_25n_bimodaldist_1647959134343695882seed_14,124.0,0.8857142857142857,140.0,0.0
666,20d_25n_bimodaldist_6491452816083547017seed_15,140.0,0.8974358974358975,156.0,0.0
667,20d_25n_bimodaldist_7671730383254737769seed_21,124.0,0.8857142857142857,140.0,0.0
668,20d_25n_bimodaldist_6833694285909148135seed_22,148.0,0.8604651162790697,172.0,0.0
669,20d_25n_bimodaldist_8662912487916962985seed_23,140.0,0.8974358974358975,156.0,0.0
670,20d_25n_bimodaldist_3338766349856263445seed_24,140.0,0.8974358974358975,156.0,0.0
671,20d_26n_bimodaldist_5274604598790457684seed_7,144.0,0.9473684210526316,152.0,0.0
672,20d_26n_bimodaldist_1562376890132605447seed_8,144.0,0.9473684210526316,152.0,0.0
673,20d_26n_bimodaldist_1335468283467548628seed_15,152.0,0.9047619047619048,168.0,0.0
674,20d_26n_bimodaldist_1348780556183094163seed_17,136.0,0.9444444444444444,144.0,0.0
675,20d_26n_bimodaldist_1409614365726937164seed_22,136.0,0.85,160.0,0.0
676,20d_26n_bimodaldist_6448823793982715965seed_23,136.0,0.8947368421052632,152.0,0.0
677,20d_26n_bimodaldist_229568076228967746seed_24,144.0,0.9,160.0,0.0
678,20d_27n_bimodaldist_4387966328826788382seed_1,148.0,0.9487179487179488,156.0,0.0
679,20d_27n_bimodaldist_8369871478525944829seed_16,164.0,0.9111111111111112,180.0,0.0
680,20d_27n_bimodaldist_2579576757966181834seed_18,156.0,0.9069767441860463,172.0,0.0
681,20d_28n_bimodaldist_3016887768723614771seed_12,148.0,0.902439024390244,164.0,0.0
682,20d_28n_bimodaldist_3694455753933427968seed_16,148.0,0.9487179487179488,156.0,0.0
683,20d_28n_bimodaldist_8587372886004985281seed_17,148.0,0.9487179487179488,156.0,0.0
684,20d_28n_bimodaldist_3243715518938624583seed_22,172.0,0.9148936170212766,188.0,0.0
685,20d_29n_bimodaldist_5945401426952253305seed_8,180.0,0.9183673469387756,196.0,0.0
686,20d_29n_bimodaldist_8616947720660497893seed_12,164.0,0.9111111111111112,180.0,0.0
687,20d_29n_bimodaldist_8194164940686892937seed_14,172.0,0.8775510204081632,196.0,0.0
688,20d_29n_bimodaldist_8811604411351877733seed_17,156.0,0.8666666666666667,180.0,0.0
689,20d_30n_bimodaldist_7864153972359542919seed_1,164.0,0.8723404255319149,188.0,0.0
690,20d_30n_bimodaldist_570250964512909827seed_6,164.0,0.9111111111111112,180.0,0.0
691,20d_30n_bimodaldist_3271573097976598259seed_8,220.0,0.9322033898305084,236.0,0.0
692,20d_30n_bimodaldist_6963681555314551383seed_9,180.0,0.8823529411764706,204.0,0.0
693,21d_24n_bimodaldist_6566690839099647265seed_0,136.0,0.9444444444444444,144.0,0.0
694,21d_24n_bimodaldist_8255133610745692344seed_3,128.0,0.8888888888888888,144.0,0.0
695,21d_24n_bimodaldist_8844794126574788970seed_8,140.0,0.945945945945946,148.0,0.0
696,21d_24n_bimodaldist_8698901527529967401seed_9,136.0,0.9444444444444444,144.0,0.0
697,21d_24n_bimodaldist_7760853623175725934seed_20,144.0,0.9473684210526316,152.0,0.0
698,21d_26n_bimodaldist_638802889753650912seed_7,146.0,0.9240506329113924,158.0,0.0
699,21d_26n_bimodaldist_4125076379035599332seed_20,150.0,0.9493670886075948,158.0,0.0
700,21d_26n_bimodaldist_3879417136379713533seed_21,158.0,0.9294117647058824,170.0,0.0
701,21d_26n_bimodaldist_9031974301900111628seed_23,134.0,0.943661971830986,142.0,0.0
702,21d_28n_bimodaldist_5035425622422177095seed_4,156.0,0.9285714285714286,168.0,0.0
703,21d_28n_bimodaldist_3984006041413007255seed_5,164.0,0.8723404255319149,188.0,0.0
704,21d_28n_bimodaldist_8089334214366221263seed_6,172.0,0.9347826086956522,184.0,0.0
705,21d_28n_bimodaldist_2210367010078180496seed_7,160.0,0.9090909090909092,176.0,0.0
706,21d_28n_bimodaldist_5500594129471637914seed_14,168.0,0.9333333333333332,180.0,0.0
707,21d_30n_bimodaldist_6737528763268100213seed_0,162.0,0.8350515463917526,194.0,0.0
708,21d_30n_bimodaldist_5672441116189549026seed_2,166.0,0.8736842105263158,190.0,0.0
709,21d_30n_bimodaldist_4416711281037787664seed_8,182.0,0.9191919191919192,198.0,0.0
710,21d_30n_bimodaldist_6488340755305093495seed_14,182.0,0.883495145631068,206.0,0.0
711,21d_30n_bimodaldist_1330465605275511189seed_17,182.0,0.9381443298969072,194.0,0.0
712,21d_30n_bimodaldist_3890773608438124986seed_22,178.0,0.898989898989899,198.0,0.0
713,21d_30n_bimodaldist_4344354764723255520seed_24,178.0,0.9175257731958762,194.0,0.0
714,22d_24n_bimodaldist_6533862576868958719seed_1,140.0,0.945945945945946,148.0,0.0
715,22d_24n_bimodaldist_3643119023039945980seed_4,140.0,0.945945945945946,148.0,0.0
716,22d_24n_bimodaldist_488226354439370429seed_16,132.0,0.9428571428571428,140.0,0.0
717,22d_24n_bimodaldist_2780856082088067062seed_17,132.0,0.9428571428571428,140.0,0.0
718,22d_25n_bimodaldist_3118110136613895778seed_3,138.0,0.8518518518518519,162.0,0.0
719,22d_25n_bimodaldist_8668775980661897433seed_6,146.0,0.9480519480519479,154.0,0.0
720,22d_25n_bimodaldist_847512346943687965seed_8,154.0,0.9058823529411764,170.0,0.0
721,22d_25n_bimodaldist_6486335620061551492seed_11,146.0,0.9480519480519479,154.0,0.0
722,22d_25n_bimodaldist_32168158476856781seed_16,146.0,0.9480519480519479,154.0,0.0
723,22d_25n_bimodaldist_851205530042320682seed_17,138.0,0.9452054794520548,146.0,0.0
724,22d_25n_bimodaldist_1095842932077435175seed_19,130.0,0.8441558441558441,154.0,0.0
725,22d_25n_bimodaldist_2505343845987282955seed_23,146.0,0.9012345679012346,162.0,0.0
726,22d_26n_bimodaldist_4814770053306167946seed_0,160.0,0.8695652173913043,184.0,0.0
727,22d_26n_bimodaldist_5866200322431242912seed_3,144.0,0.9,160.0,0.0
728,22d_26n_bimodaldist_8096424201147329143seed_12,152.0,0.9047619047619048,168.0,0.0
729,22d_26n_bimodaldist_8469575420657757842seed_14,144.0,0.9,160.0,0.0
730,22d_26n_bimodaldist_235476767947990764seed_15,144.0,0.9473684210526316,152.0,0.0
731,22d_26n_bimodaldist_4331637751115285623seed_21,160.0,0.9090909090909092,176.0,0.0
732,22d_27n_bimodaldist_2944026398154685322seed_2,158.0,0.9080459770114944,174.0,0.0
733,22d_27n_bimodaldist_7288199296470721026seed_9,166.0,0.912087912087912,182.0,0.0
734,22d_27n_bimodaldist_3961038475832943586seed_12,150.0,0.9036144578313252,166.0,0.0
735,22d_27n_bimodaldist_1433687179568626927seed_21,166.0,0.8736842105263158,190.0,0.0
736,22d_27n_bimodaldist_7050958250123931604seed_22,150.0,0.9493670886075948,158.0,0.0
737,22d_28n_bimodaldist_6474027204418300356seed_12,164.0,0.9111111111111112,180.0,0.0
738,22d_28n_bimodaldist_2901145754899331611seed_15,172.0,0.9148936170212766,188.0,0.0
739,22d_28n_bimodaldist_6522883914638744633seed_18,172.0,0.9148936170212766,188.0,0.0
740,22d_28n_bimodaldist_6482665216435701405seed_19,156.0,0.8666666666666667,180.0,0.0
741,22d_28n_bimodaldist_2595509455530500495seed_22,164.0,0.9111111111111112,180.0,0.0
742,22d_29n_bimodaldist_3322166735492563484seed_0,162.0,0.8709677419354839,186.0,0.0
743,22d_29n_bimodaldist_2127295719196868702seed_5,162.0,0.9101123595505618,178.0,0.0
744,22d_29n_bimodaldist_4894558715622217579seed_7,170.0,0.8762886597938144,194.0,0.0
745,22d_29n_bimodaldist_3056967857151219613seed_12,146.0,0.9012345679012346,162.0,0.0
746,22d_29n_bimodaldist_968128451465633497seed_13,162.0,0.7714285714285715,210.0,0.0
747,22d_30n_bimodaldist_8979384401200882728seed_4,180.0,0.9183673469387756,196.0,0.0
748,22d_30n_bimodaldist_4009388458094916528seed_11,180.0,0.9183673469387756,196.0,0.0
749,23d_24n_bimodaldist_6042432703459423285seed_2,164.0,0.9318181818181818,176.0,0.0
750,23d_26n_bimodaldist_6934849124912175013seed_3,150.0,0.925925925925926,162.0,0.0
751,23d_26n_bimodaldist_6774418975189180302seed_8,150.0,0.7731958762886598,194.0,0.0
752,23d_26n_bimodaldist_7151234814598225498seed_10,154.0,0.8850574712643678,174.0,0.0
753,23d_26n_bimodaldist_8362720519796134661seed_11,146.0,0.8021978021978022,182.0,0.0
754,23d_26n_bimodaldist_4983192055330081299seed_15,150.0,0.9493670886075948,158.0,0.0
755,23d_28n_bimodaldist_1454246872630617517seed_3,164.0,0.8541666666666666,192.0,0.0
756,23d_28n_bimodaldist_7466013287063370487seed_9,168.0,0.9130434782608696,184.0,0.0
757,23d_28n_bimodaldist_6749724308637226818seed_24,164.0,0.9111111111111112,180.0,0.0
758,23d_30n_bimodaldist_3945764979608333211seed_4,174.0,0.8787878787878788,198.0,0.0
759,23d_30n_bimodaldist_6216087137637117976seed_5,182.0,0.9381443298969072,194.0,0.0
760,23d_30n_bimodaldist_7657206739362366296seed_8,174.0,0.9157894736842104,190.0,0.0
761,23d_30n_bimodaldist_2167002967990650897seed_11,182.0,0.9009900990099008,202.0,0.0
762,23d_30n_bimodaldist_5482820656483082064seed_14,206.0,0.9449541284403671,218.0,0.0
763,23d_30n_bimodaldist_1402853552727160512seed_19,194.0,0.923809523809524,210.0,0.0
764,23d_30n_bimodaldist_5239978876462387045seed_24,174.0,0.8613861386138614,202.0,0.0
765,24d_25n_bimodaldist_2373331515759114255seed_0,148.0,0.9487179487179488,156.0,0.0
766,24d_25n_bimodaldist_1025609938005630675seed_17,148.0,0.9487179487179488,156.0,0.0
767,24d_25n_bimodaldist_3075346969686120622seed_21,148.0,0.9487179487179488,156.0,0.0
768,24d_25n_bimodaldist_855741926943816342seed_22,148.0,0.9487179487179488,156.0,0.0
769,24d_26n_bimodaldist_976603645646703227seed_5,152.0,0.9047619047619048,168.0,0.0
770,24d_26n_bimodaldist_8837681964770766500seed_13,160.0,0.9090909090909092,176.0,0.0
771,24d_27n_bimodaldist_5459242421446113863seed_2,152.0,0.8636363636363636,176.0,0.0
772,24d_30n_bimodaldist_127493631632585804seed_21,184.0,0.92,200.0,0.0
773,25d_26n_bimodaldist_544527534370423081seed_3,182.0,0.9381443298969072,194.0,0.0
774,25d_26n_bimodaldist_971000016256602894seed_4,182.0,0.9381443298969072,194.0,0.0
775,25d_26n_bimodaldist_5909196671754448031seed_7,182.0,0.9381443298969072,194.0,0.0
776,25d_26n_bimodaldist_5578776102872250777seed_15,182.0,0.9381443298969072,194.0,0.0
777,25d_26n_bimodaldist_3122436728479420648seed_22,182.0,0.9381443298969072,194.0,0.0
778,25d_28n_bimodaldist_2667699432780180793seed_2,192.0,0.9411764705882352,204.0,0.0
779,25d_28n_bimodaldist_126516901375856326seed_4,176.0,0.9361702127659576,188.0,0.0
780,25d_28n_bimodaldist_8666216759302684435seed_13,184.0,0.8846153846153846,208.0,0.0
781,25d_28n_bimodaldist_8004154608512176036seed_17,172.0,0.9347826086956522,184.0,0.0
782,25d_30n_bimodaldist_7767510169043684587seed_0,218.0,0.9478260869565216,230.0,0.0
783,25d_30n_bimodaldist_8691590811414832499seed_3,190.0,0.9405940594059404,202.0,0.0
784,25d_30n_bimodaldist_6883881560512204545seed_4,182.0,0.9009900990099008,202.0,0.0
785,25d_30n_bimodaldist_3798760521866212792seed_7,198.0,0.908256880733945,218.0,0.0
786,25d_30n_bimodaldist_7841823859999340597seed_10,182.0,0.8666666666666667,210.0,0.0
787,25d_30n_bimodaldist_4840732826988897200seed_13,182.0,0.883495145631068,206.0,0.0
788,25d_30n_bimodaldist_1048187836039801747seed_14,198.0,0.8918918918918919,222.0,0.0
789,25d_30n_bimodaldist_5836742962735639703seed_20,186.0,0.9393939393939394,198.0,0.0
790,25d_30n_bimodaldist_3346806958206757493seed_21,178.0,0.8640776699029126,206.0,0.0
791,25d_26n_bimodaldist_6571048037700688052seed_5,182.0,0.9381443298969072,194.0,0.0
792,25d_26n_bimodaldist_1097808348821127506seed_6,182.0,0.9381443298969072,194.0,0.0
793,25d_26n_bimodaldist_2935101543309225100seed_18,182.0,0.9381443298969072,194.0,0.0
794,25d_26n_bimodaldist_5941584784841450837seed_19,182.0,0.9381443298969072,194.0,0.0
795,25d_26n_bimodaldist_8903385237064202494seed_21,182.0,0.9381443298969072,194.0,0.0
796,25d_26n_bimodaldist_4558073788354474265seed_24,182.0,0.9381443298969072,194.0,0.0
797,25d_28n_bimodaldist_5733089487706801073seed_9,168.0,0.9130434782608696,184.0,0.0
798,25d_28n_bimodaldist_2421436566083549009seed_14,200.0,0.925925925925926,216.0,0.0
799,25d_28n_bimodaldist_6529210128402263660seed_17,180.0,0.9183673469387756,196.0,0.0
800,25d_28n_bimodaldist_8662292967626861342seed_18,184.0,0.9387755102040816,196.0,0.0
801,25d_28n_bimodaldist_1183186071002678625seed_22,184.0,0.92,200.0,0.0
802,25d_28n_bimodaldist_6336021406095455031seed_23,164.0,0.8723404255319149,188.0,0.0
803,25d_28n_bimodaldist_4586015907119095244seed_24,168.0,0.8936170212765957,188.0,0.0
804,25d_30n_bimodaldist_916625478666316296seed_4,182.0,0.8504672897196262,214.0,0.0
805,25d_30n_bimodaldist_8848730283574033633seed_6,178.0,0.936842105263158,190.0,0.0
806,25d_30n_bimodaldist_2926627743340447600seed_9,170.0,0.8585858585858586,198.0,0.0
807,25d_30n_bimodaldist_5480575608677967797seed_12,202.0,0.9439252336448598,214.0,0.0
808,25d_30n_bimodaldist_4703753497085696279seed_17,206.0,0.9449541284403671,218.0,0.0
809,25d_30n_bimodaldist_4535780571008004801seed_21,206.0,0.9449541284403671,218.0,0.0
810,26d_28n_bimodaldist_3497056875758205552seed_4,168.0,0.8076923076923077,208.0,0.0
811,26d_28n_bimodaldist_3895391022937115875seed_9,192.0,0.8888888888888888,216.0,0.0
812,26d_28n_bimodaldist_9075232403321460229seed_13,160.0,0.8333333333333334,192.0,0.0
813,26d_28n_bimodaldist_1734782434508758405seed_24,184.0,0.92,200.0,0.0
814,26d_29n_bimodaldist_7641948982372604167seed_3,182.0,0.9191919191919192,198.0,0.0
815,26d_29n_bimodaldist_8678561041694917166seed_8,198.0,0.8918918918918919,222.0,0.0
816,26d_29n_bimodaldist_2278058977188941573seed_9,166.0,0.8736842105263158,190.0,0.0
817,26d_29n_bimodaldist_968089382405911667seed_11,182.0,0.9191919191919192,198.0,0.0
818,26d_29n_bimodaldist_1241303543685019695seed_12,198.0,0.9252336448598132,214.0,0.0
819,26d_29n_bimodaldist_2771425050998441188seed_15,190.0,0.9223300970873788,206.0,0.0
820,26d_30n_bimodaldist_1360359879877500668seed_1,200.0,0.925925925925926,216.0,0.0
821,26d_30n_bimodaldist_4283141541932545934seed_7,192.0,0.9230769230769232,208.0,0.0
822,26d_30n_bimodaldist_1502028178937644106seed_12,200.0,0.925925925925926,216.0,0.0
823,26d_30n_bimodaldist_3236166986251705483seed_13,184.0,0.92,200.0,0.0
824,27d_28n_bimodaldist_2009686394211224726seed_0,188.0,0.9215686274509804,204.0,0.0
825,27d_28n_bimodaldist_8510302625874059943seed_1,188.0,0.9215686274509804,204.0,0.0
826,27d_28n_bimodaldist_6061752421556620803seed_2,188.0,0.9215686274509804,204.0,0.0
827,27d_28n_bimodaldist_1973198457058733620seed_3,188.0,0.9215686274509804,204.0,0.0
828,27d_28n_bimodaldist_8904529235653298093seed_4,188.0,0.9215686274509804,204.0,0.0
829,27d_28n_bimodaldist_5448792754891647698seed_5,188.0,0.9215686274509804,204.0,0.0
830,27d_28n_bimodaldist_245673963046239839seed_6,188.0,0.9215686274509804,204.0,0.0
831,27d_28n_bimodaldist_4642768755973811108seed_7,188.0,0.9215686274509804,204.0,0.0
832,27d_28n_bimodaldist_6873356482782240594seed_8,188.0,0.9215686274509804,204.0,0.0
833,27d_28n_bimodaldist_4378019535216358515seed_9,188.0,0.9215686274509804,204.0,0.0
834,27d_28n_bimodaldist_1916815452123629790seed_10,188.0,0.9215686274509804,204.0,0.0
835,27d_28n_bimodaldist_4890387190700808667seed_11,188.0,0.9215686274509804,204.0,0.0
836,27d_28n_bimodaldist_6692629355892459234seed_12,188.0,0.9215686274509804,204.0,0.0
837,27d_28n_bimodaldist_6973745217017193349seed_13,188.0,0.9215686274509804,204.0,0.0
838,27d_28n_bimodaldist_9131441343286531834seed_14,188.0,0.9215686274509804,204.0,0.0
839,27d_28n_bimodaldist_2064923211595597774seed_15,188.0,0.9215686274509804,204.0,0.0
840,27d_28n_bimodaldist_8014968125795885636seed_16,188.0,0.9215686274509804,204.0,0.0
841,27d_28n_bimodaldist_1324205910399527629seed_17,188.0,0.9215686274509804,204.0,0.0
842,27d_28n_bimodaldist_4619591252619358212seed_18,188.0,0.9215686274509804,204.0,0.0
843,27d_28n_bimodaldist_6008839377027723127seed_19,188.0,0.9215686274509804,204.0,0.0
844,27d_28n_bimodaldist_5800335514937433952seed_20,188.0,0.9215686274509804,204.0,0.0
845,27d_28n_bimodaldist_3316729117099319970seed_21,188.0,0.9215686274509804,204.0,0.0
846,27d_28n_bimodaldist_4325633584838921178seed_22,188.0,0.9215686274509804,204.0,0.0
847,27d_28n_bimodaldist_623350544579803812seed_23,188.0,0.9215686274509804,204.0,0.0
848,27d_28n_bimodaldist_3844381888740649189seed_24,188.0,0.9215686274509804,204.0,0.0
849,27d_30n_bimodaldist_4234772819038282814seed_1,218.0,0.9478260869565216,230.0,0.0
850,27d_30n_bimodaldist_336589112921218014seed_2,186.0,0.9393939393939394,198.0,0.0
851,27d_30n_bimodaldist_3718951251771023626seed_3,214.0,0.9145299145299144,234.0,0.0
852,27d_30n_bimodaldist_1563516219714792966seed_7,210.0,0.9130434782608696,230.0,0.0
853,27d_30n_bimodaldist_2667375665827309053seed_14,178.0,0.898989898989899,198.0,0.0
854,27d_30n_bimodaldist_697046368980694469seed_18,186.0,0.8378378378378378,222.0,0.0
855,27d_30n_bimodaldist_1445828520405246402seed_21,182.0,0.9009900990099008,202.0,0.0
856,28d_30n_bimodaldist_7999700403424028572seed_5,200.0,0.8620689655172413,232.0,0.0
857,28d_30n_bimodaldist_3879297969385937913seed_21,208.0,0.9285714285714286,224.0,0.0
