Seed,Degree,Nodes,Distribution,Graph_Name,RQAOA_0_2pi_N2000,Gurobi_Exact,Approx_Ratio,RQAOA_ANG,RQAOA_zs
5999666810372047754,14,24,gaussian,14d_24n_gaussiandist_5999666810372047754seed_0,108.6824268,119.5389663,0.9091799114,"[0.14137167 0.39666365 0.14451326 0.399588   0.13823008 0.39797442
 0.13508848 0.39574259 0.13194689 0.3959649  0.13508848 0.39270623
 0.13194689 0.3918797  0.12566371 0.38582506 0.12252211 0.36644494
 0.11938052 0.37422437 0.11938052 0.38285186 0.10367256 0.37085831
 0.10681415 0.36820485 0.11309734 0.36255368 0.14765485 0.37752973
 0.13194689 0.35795075]",[-1 -1 -1  1  1 -1  1  1  1  1  1  1  1  1 -1 -1 -1 -1  1  1  1 -1 -1 -1]
7251744869688519224,14,24,gaussian,14d_24n_gaussiandist_7251744869688519224seed_4,107.1127815,122.1828894,0.8766594248,"[0.14451326 0.39224398 0.14451326 0.39002364 0.14137167 0.39052497
 0.14137167 0.3915162  0.13508848 0.38641828 0.13194689 0.37938552
 0.13823008 0.38316322 0.13508848 0.38292506 0.1288053  0.38270906
 0.13194689 0.38367846 0.12252211 0.37286546 0.13823008 0.37481849
 0.14451326 0.36451892 0.15393804 0.3567769  0.15393804 0.35061191
 0.14765485 0.34769294]",[-1 -1 -1 -1  1 -1  1  1  1 -1  1  1 -1  1 -1  1  1 -1 -1  1 -1 -1 -1  1]
6788332921706521430,14,25,gaussian,14d_25n_gaussiandist_6788332921706521430seed_5,94.24689956,103.6019115,0.909702323,"[0.14451326 0.37281312 0.14451326 0.37259593 0.14137167 0.37167253
 0.13508848 0.37360082 0.13194689 0.36887525 0.1288053  0.36412889
 0.1288053  0.3600107  0.13194689 0.36015041 0.13823008 0.35674743
 0.14137167 0.36372231 0.13823008 0.35551544 0.11623893 0.34162278
 0.13194689 0.3516499  0.14137167 0.33652413 0.15079645 0.35552833
 0.14765485 0.33975724 0.14137167 0.33596764]","[-1  1 -1 -1 -1  1  1 -1  1  1  1 -1 -1  1  1 -1  1 -1 -1 -1  1  1  1  1
 -1]"
7758108953307566560,14,25,gaussian,14d_25n_gaussiandist_7758108953307566560seed_6,119.3075007,126.0753021,0.9463193721,"[0.14451326 0.38375423 0.13823008 0.37903037 0.14451326 0.382637
 0.14137167 0.37688872 0.13823008 0.37099413 0.14137167 0.36346505
 0.14765485 0.36810965 0.14765485 0.37317045 0.14451326 0.37354722
 0.14137167 0.38704637 0.13194689 0.38747184 0.13194689 0.39797211
 0.13194689 0.37506931 0.13823008 0.38051386 0.13823008 0.37758251
 0.12566371 0.36283879 0.11623893 0.34207254]","[-1  1 -1 -1  1  1 -1  1  1 -1  1 -1 -1 -1 -1  1  1 -1  1 -1  1  1 -1  1
  1]"
1586577094030835215,14,26,gaussian,14d_26n_gaussiandist_1586577094030835215seed_6,116.8281415,128.2656181,0.9108297553,"[0.14451326 0.39371301 0.14137167 0.39098989 0.13823008 0.38706621
 0.13823008 0.38891403 0.13508848 0.38355398 0.13194689 0.37928569
 0.13508848 0.3719112  0.13194689 0.3698209  0.13194689 0.36459389
 0.14137167 0.38049321 0.14137167 0.39086113 0.14137167 0.40068065
 0.12566371 0.39473607 0.12566371 0.37762973 0.16650441 0.38121687
 0.16650441 0.38419257 0.15707963 0.37509289 0.13823008 0.35740642]","[-1  1 -1  1 -1  1 -1 -1 -1  1  1 -1  1  1 -1 -1 -1  1 -1  1  1 -1 -1 -1
  1 -1]"
2062405213121952082,14,26,gaussian,14d_26n_gaussiandist_2062405213121952082seed_17,119.5647019,134.1016301,0.8915976773,"[0.14137167 0.40264292 0.13823008 0.39636791 0.13508848 0.3976687
 0.13194689 0.39630643 0.1288053  0.39640274 0.1288053  0.38905749
 0.13194689 0.39193525 0.1288053  0.38526285 0.12566371 0.38338769
 0.11623893 0.3762941  0.12566371 0.37567935 0.12252211 0.36240116
 0.1288053  0.38145261 0.11938052 0.3653478  0.10367256 0.34939181
 0.15079645 0.38841921 0.14451326 0.3663268  0.11938052 0.34923469]","[-1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1  1  1  1  1  1 -1  1 -1  1
  1 -1]"
7202021459441845763,14,26,gaussian,14d_26n_gaussiandist_7202021459441845763seed_19,105.608165,113.5568345,0.9300027205,"[0.14451326 0.3873485  0.14137167 0.38063264 0.14451326 0.38048177
 0.14137167 0.38063894 0.13823008 0.37691593 0.13508848 0.37244902
 0.1288053  0.37103575 0.12566371 0.37111505 0.12566371 0.37282546
 0.12566371 0.37256042 0.12566371 0.36592083 0.12566371 0.36768553
 0.12566371 0.36325463 0.13508848 0.36288268 0.13823008 0.35215016
 0.13823008 0.35233363 0.169646   0.3611013  0.169646   0.36679821]","[-1  1  1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1  1 -1  1 -1  1  1  1  1 -1
 -1  1]"
5666891328831843628,14,27,gaussian,14d_27n_gaussiandist_5666891328831843628seed_2,115.3388641,122.5463445,0.9411856758,"[0.14137167 0.38949499 0.13823008 0.38770111 0.14137167 0.38675263
 0.13823008 0.38145683 0.13508848 0.37644814 0.14137167 0.37566298
 0.14137167 0.3790042  0.14765485 0.3818901  0.14765485 0.37783541
 0.14451326 0.37837331 0.13508848 0.3752845  0.13508848 0.35955345
 0.13823008 0.35652601 0.13508848 0.3578237  0.13194689 0.34804717
 0.1288053  0.34448203 0.12566371 0.34275756 0.11938052 0.33713335
 0.10367256 0.32978982]","[-1  1  1 -1  1  1  1 -1  1 -1 -1 -1 -1 -1  1 -1  1  1  1 -1  1  1 -1 -1
  1  1  1]"
2670252677026054834,14,27,gaussian,14d_27n_gaussiandist_2670252677026054834seed_7,112.3608179,129.7915244,0.865702275,"[0.14451326 0.38907305 0.14137167 0.38866429 0.14137167 0.39013304
 0.14451326 0.39604935 0.14137167 0.39465034 0.13508848 0.39055302
 0.1288053  0.37823495 0.10995574 0.37377823 0.14137167 0.36560542
 0.14451326 0.35946216 0.14137167 0.3575922  0.13823008 0.35706535
 0.13508848 0.34764037 0.13823008 0.35186113 0.13508848 0.35408968
 0.1288053  0.35138179 0.12566371 0.34692884 0.11623893 0.32983325
 0.12566371 0.31843399]","[-1 -1  1  1 -1  1 -1 -1 -1 -1  1  1 -1  1 -1  1  1 -1 -1 -1  1  1  1 -1
  1 -1 -1]"
7544758136152857696,14,28,gaussian,14d_28n_gaussiandist_7544758136152857696seed_13,127.8288541,142.4083885,0.8976216604,"[0.14451326 0.39634892 0.13823008 0.39119723 0.13823008 0.38958483
 0.13823008 0.38899865 0.14137167 0.39281728 0.14451326 0.38374152
 0.14137167 0.38003634 0.13823008 0.37656183 0.13194689 0.37570655
 0.13194689 0.37280326 0.1288053  0.36891857 0.12566371 0.36753995
 0.12252211 0.36187885 0.11938052 0.36188238 0.10995574 0.3471907
 0.12252211 0.35345565 0.11309734 0.34720681 0.1288053  0.3749086
 0.14137167 0.39376672 0.10995574 0.35685583]","[-1 -1  1 -1 -1 -1  1 -1 -1  1  1  1  1 -1  1 -1  1 -1  1  1 -1  1 -1 -1
  1 -1  1 -1]"
4067894019694707241,14,28,gaussian,14d_28n_gaussiandist_4067894019694707241seed_15,131.7151311,141.7883527,0.9289559302,"[0.14451326 0.40191258 0.14451326 0.39462675 0.14137167 0.39177833
 0.14451326 0.39351675 0.14765485 0.39759294 0.13823008 0.39188511
 0.14137167 0.39492416 0.14451326 0.39862259 0.1288053  0.38812735
 0.14451326 0.39820245 0.14765485 0.39389586 0.14765485 0.40070236
 0.14451326 0.40141691 0.14137167 0.39396894 0.13823008 0.40485315
 0.12566371 0.40446086 0.11309734 0.39763038 0.12252211 0.37508922
 0.14137167 0.367912   0.16022123 0.38180142]","[-1  1  1 -1  1 -1 -1 -1 -1  1  1 -1 -1  1  1  1  1  1 -1  1  1 -1  1 -1
  1 -1  1  1]"
2244961859757619713,14,28,gaussian,14d_28n_gaussiandist_2244961859757619713seed_16,120.8389145,130.5560127,0.9255714235,"[0.14137167 0.39648325 0.14451326 0.393749   0.14137167 0.39206774
 0.13823008 0.38709325 0.13823008 0.38842202 0.13823008 0.38278334
 0.13823008 0.37722244 0.13823008 0.3806775  0.13194689 0.37737457
 0.12566371 0.37212115 0.12252211 0.37920878 0.11938052 0.38427489
 0.10995574 0.37426382 0.1288053  0.37486118 0.10995574 0.35489113
 0.16336282 0.37046091 0.16336282 0.37383214 0.15707963 0.34977362
 0.1727876  0.35297833 0.1727876  0.3430969 ]","[-1 -1  1  1  1  1 -1  1 -1  1  1  1  1 -1 -1 -1 -1 -1  1 -1  1  1  1 -1
 -1  1 -1 -1]"
4108900954917526270,14,29,gaussian,14d_29n_gaussiandist_4108900954917526270seed_20,125.8080373,133.9206315,0.9394223718,"[0.14765485 0.39819672 0.14451326 0.39762875 0.14451326 0.39732461
 0.14137167 0.3953259  0.13823008 0.38990525 0.13823008 0.38863349
 0.13823008 0.38212976 0.13508848 0.37848355 0.1288053  0.37235807
 0.1288053  0.37651119 0.1288053  0.37200528 0.11938052 0.36753289
 0.11623893 0.37211517 0.11623893 0.36044225 0.11309734 0.35670812
 0.10367256 0.35387965 0.10681415 0.32461031 0.15707963 0.37127792
 0.15393804 0.35809243 0.14765485 0.34140561 0.18849556 0.37721926]","[-1  1  1 -1  1  1 -1 -1  1 -1  1 -1 -1 -1  1 -1 -1  1  1  1  1  1 -1 -1
 -1  1  1 -1 -1]"
4594454651971594827,16,18,gaussian,16d_18n_gaussiandist_4594454651971594827seed_3,81.74949499,93.48143396,0.8744997967,"[0.13194689 0.40802805 0.13194689 0.40741594 0.12252211 0.39601562
 0.1288053  0.39892919 0.13194689 0.38998253 0.1288053  0.37983605
 0.15707963 0.38279397 0.17907078 0.39794163 0.17592919 0.38711155
 0.17592919 0.3849128 ]",[-1 -1  1 -1  1  1  1 -1 -1  1 -1 -1 -1  1  1  1 -1  1]
2974440984688890186,16,18,gaussian,16d_18n_gaussiandist_2974440984688890186seed_12,80.37646112,91.45470393,0.8788663423,"[0.13508848 0.39591282 0.1288053  0.39294687 0.1288053  0.38526429
 0.1288053  0.3833891  0.12252211 0.37674098 0.11309734 0.36977674
 0.10995574 0.36065083 0.09424778 0.33512726 0.13508848 0.35268327
 0.10053096 0.31838794]",[-1 -1  1  1 -1  1  1 -1 -1  1  1  1 -1  1  1  1 -1 -1]
517584082267755318,16,18,gaussian,16d_18n_gaussiandist_517584082267755318seed_13,82.13901405,88.86905488,0.9242701429,"[0.13508848 0.40176285 0.1288053  0.38664166 0.12252211 0.38132796
 0.11623893 0.36802422 0.12566371 0.37375752 0.11938052 0.37093472
 0.11623893 0.36733584 0.11309734 0.36143328 0.11623893 0.32677813
 0.11938052 0.33469488]",[-1  1 -1 -1  1 -1  1 -1 -1  1 -1  1 -1  1 -1  1 -1 -1]
4011911116728439342,16,19,gaussian,16d_19n_gaussiandist_4011911116728439342seed_9,80.12975427,84.99882647,0.9427160068,"[0.13508848 0.39153791 0.13194689 0.38810961 0.1288053  0.39041073
 0.11309734 0.37849831 0.13194689 0.38876393 0.12566371 0.3708298
 0.12252211 0.36487798 0.11938052 0.35624303 0.12252211 0.3381843
 0.14137167 0.33599527 0.17592919 0.36203564]",[-1  1  1  1 -1  1 -1  1 -1 -1 -1  1  1 -1  1 -1  1  1  1]
2162967906520268732,16,20,gaussian,16d_20n_gaussiandist_2162967906520268732seed_14,91.43794444,99.64646239,0.9176235889,"[0.13508848 0.3891211  0.12566371 0.38734704 0.11938052 0.38436354
 0.12252211 0.38307505 0.11623893 0.37604189 0.12252211 0.38159877
 0.11623893 0.3787059  0.1288053  0.37069358 0.14451326 0.38246906
 0.14765485 0.37503384 0.15707963 0.38754048 0.15393804 0.36748201]",[-1  1  1  1 -1 -1  1 -1 -1  1 -1  1  1 -1  1  1 -1  1 -1 -1]
1305523724047395562,16,20,gaussian,16d_20n_gaussiandist_1305523724047395562seed_21,93.16046974,98.7110648,0.9437692717,"[0.13508848 0.39996592 0.13508848 0.39395748 0.13194689 0.39801007
 0.12252211 0.38200272 0.11623893 0.37633908 0.10995574 0.36024995
 0.11309734 0.36817307 0.10995574 0.37557804 0.11309734 0.37275095
 0.10995574 0.3621634  0.16650441 0.3840298  0.15707963 0.36325073]",[-1 -1 -1 -1 -1  1 -1 -1  1  1 -1 -1  1 -1  1 -1  1  1  1 -1]
5701220564820708808,16,21,gaussian,16d_21n_gaussiandist_5701220564820708808seed_3,105.4469918,112.0746106,0.9408642263,"[0.13194689 0.38726565 0.13194689 0.38695955 0.12566371 0.38660922
 0.12566371 0.38897038 0.12566371 0.38970963 0.12252211 0.39510298
 0.11309734 0.38636079 0.10681415 0.38671982 0.11309734 0.38804563
 0.10053096 0.39097228 0.09110619 0.39081216 0.084823   0.3427138
 0.16650441 0.4001599 ]",[-1  1  1 -1  1  1 -1  1 -1  1 -1  1 -1 -1  1  1 -1 -1 -1  1  1]
2647368781463850356,16,22,gaussian,16d_22n_gaussiandist_2647368781463850356seed_11,106.4723195,112.2555217,0.9484818017,"[0.13823008 0.38743378 0.13508848 0.38821324 0.13508848 0.3899815
 0.1288053  0.37988864 0.12252211 0.38121382 0.11309734 0.37932799
 0.10995574 0.37564642 0.11623893 0.37087831 0.11623893 0.37103881
 0.12566371 0.37892143 0.11623893 0.36646905 0.14451326 0.36814902
 0.13823008 0.36831597 0.15707963 0.36643507]",[-1  1 -1 -1  1  1 -1  1  1  1 -1 -1  1 -1  1 -1  1  1 -1  1  1 -1]
1755978768127848123,16,22,gaussian,16d_22n_gaussiandist_1755978768127848123seed_14,102.8303141,108.6229863,0.9466717648,"[0.13508848 0.39879848 0.13194689 0.39032729 0.12252211 0.38114368
 0.1288053  0.38045765 0.1288053  0.38543983 0.12566371 0.38078495
 0.1288053  0.36914757 0.13194689 0.36942945 0.13194689 0.37074092
 0.1288053  0.369872   0.13194689 0.36335006 0.12252211 0.34407085
 0.1288053  0.37121285 0.12252211 0.39363549]",[-1  1  1 -1 -1  1  1 -1  1  1 -1 -1 -1  1  1  1 -1  1  1 -1 -1 -1]
8308051034280393486,16,23,gaussian,16d_23n_gaussiandist_8308051034280393486seed_0,105.4693494,124.3526216,0.8481473735,"[0.13508848 0.40023503 0.1288053  0.39829156 0.1288053  0.38642921
 0.13508848 0.39295562 0.12566371 0.38672554 0.12566371 0.39136577
 0.12252211 0.38528422 0.12252211 0.38445841 0.11938052 0.3819819
 0.11309734 0.37537431 0.10995574 0.36187148 0.11309734 0.36198659
 0.10053096 0.34827377 0.14765485 0.37913866 0.13823008 0.36485573]",[-1  1  1  1  1 -1 -1  1  1  1  1 -1  1 -1 -1 -1  1  1 -1  1 -1 -1  1]
2914745848822847583,16,23,gaussian,16d_23n_gaussiandist_2914745848822847583seed_2,104.169482,113.8468675,0.9149964714,"[0.13194689 0.38501627 0.13194689 0.38104781 0.13508848 0.37698653
 0.13194689 0.36931394 0.1288053  0.36805643 0.12252211 0.36025278
 0.12566371 0.35395806 0.12252211 0.34519991 0.12252211 0.34993754
 0.11309734 0.34065083 0.1288053  0.35780352 0.14137167 0.37692848
 0.15079645 0.3827867  0.16650441 0.37536392 0.16650441 0.36489072]",[-1  1  1 -1  1 -1  1  1 -1  1  1  1 -1  1  1  1 -1 -1 -1 -1 -1 -1  1]
8252872573343249133,16,24,gaussian,16d_24n_gaussiandist_8252872573343249133seed_10,108.2462045,114.3020739,0.9470187268,"[0.13508848 0.38288019 0.13508848 0.37898023 0.13194689 0.38019702
 0.13194689 0.38292153 0.13194689 0.37850295 0.12252211 0.37104822
 0.1288053  0.36496379 0.12566371 0.36094066 0.11623893 0.35225075
 0.12566371 0.34980429 0.12252211 0.33955677 0.11309734 0.31483749
 0.10681415 0.31215453 0.12566371 0.33667624 0.11623893 0.31516416
 0.14451326 0.36573788]",[-1 -1  1 -1  1  1  1 -1 -1  1 -1 -1  1 -1  1  1  1  1  1 -1 -1 -1  1  1]
2540237610684664019,16,24,gaussian,16d_24n_gaussiandist_2540237610684664019seed_22,112.9594952,121.7344534,0.9279172172,"[0.13508848 0.3934464  0.13508848 0.39318348 0.13194689 0.38783028
 0.1288053  0.38380576 0.12566371 0.38352752 0.12252211 0.37691964
 0.11938052 0.37975734 0.11623893 0.37824681 0.11938052 0.38173031
 0.10995574 0.37868006 0.11623893 0.38880017 0.10053096 0.36855014
 0.14137167 0.39989452 0.12566371 0.40097199 0.13508848 0.38521551
 0.1288053  0.37375215]",[-1  1  1 -1  1 -1  1  1  1  1 -1 -1 -1  1  1 -1 -1  1  1 -1 -1 -1 -1 -1]
4246336587953737712,16,25,gaussian,16d_25n_gaussiandist_4246336587953737712seed_4,117.6941007,126.4121764,0.9310345261,"[0.13823008 0.40280571 0.13823008 0.40449626 0.13508848 0.39979498
 0.13194689 0.39915286 0.1288053  0.3979489  0.1288053  0.40116762
 0.12566371 0.3972558  0.1288053  0.40570069 0.12566371 0.38022713
 0.13194689 0.38497738 0.13823008 0.39042218 0.13823008 0.37074429
 0.16336282 0.39367176 0.16336282 0.38825264 0.14137167 0.38070663
 0.13508848 0.33433135 0.12566371 0.32316282]","[-1  1 -1 -1 -1 -1 -1  1  1 -1  1  1  1  1  1  1 -1  1  1  1 -1 -1 -1  1
  1]"
6294767389391979881,16,25,gaussian,16d_25n_gaussiandist_6294767389391979881seed_19,114.1191789,129.1333183,0.8837314829,"[0.13508848 0.3917074  0.13194689 0.38925566 0.13194689 0.38954948
 0.1288053  0.38836554 0.1288053  0.38758991 0.1288053  0.39410527
 0.12252211 0.38496706 0.12566371 0.37430157 0.12252211 0.37201277
 0.11938052 0.37130069 0.12252211 0.37261644 0.12566371 0.37689408
 0.11623893 0.35694851 0.15079645 0.38742828 0.14765485 0.38538024
 0.14451326 0.38156743 0.14137167 0.36660891]","[-1 -1 -1  1  1 -1 -1 -1  1 -1  1  1 -1 -1 -1 -1 -1  1 -1 -1 -1  1 -1 -1
  1]"
2645393283052434994,16,25,gaussian,16d_25n_gaussiandist_2645393283052434994seed_24,120.1844131,127.2764265,0.9442786574,"[0.13508848 0.38344967 0.14137167 0.3920342  0.13823008 0.39350057
 0.13508848 0.38824719 0.13823008 0.38777225 0.13823008 0.38662994
 0.13508848 0.39027023 0.13194689 0.38979438 0.12566371 0.38627094
 0.12252211 0.39243357 0.12252211 0.38546148 0.11938052 0.39964298
 0.09738937 0.38516618 0.13823008 0.37117032 0.16022123 0.36346862
 0.14451326 0.34984777 0.13823008 0.33816245]","[-1 -1  1  1  1 -1  1  1  1  1  1  1 -1  1 -1  1  1 -1  1  1 -1 -1 -1  1
 -1]"
7050110790223408557,16,26,gaussian,16d_26n_gaussiandist_7050110790223408557seed_13,117.2823957,125.8840481,0.9316700363,"[0.13508848 0.39622855 0.13508848 0.3952919  0.13508848 0.39557998
 0.13194689 0.39282945 0.1288053  0.3910363  0.11623893 0.3807629
 0.13194689 0.38577651 0.12252211 0.37666347 0.11938052 0.37198342
 0.12252211 0.37328746 0.13823008 0.3767596  0.13823008 0.37982478
 0.1288053  0.37116744 0.13508848 0.36291134 0.14137167 0.38705944
 0.14451326 0.36763005 0.16336282 0.35848304 0.18849556 0.38445387]","[-1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1  1 -1
  1  1]"
836538326737013678,16,26,gaussian,16d_26n_gaussiandist_836538326737013678seed_18,111.6948959,124.2020459,0.8992999682,"[0.13508848 0.38652005 0.13508848 0.3862033  0.13823008 0.38188661
 0.13508848 0.38265051 0.13194689 0.37408857 0.13508848 0.37735224
 0.1288053  0.37821254 0.13194689 0.38189938 0.13194689 0.38134826
 0.12566371 0.37172204 0.13508848 0.38041838 0.13823008 0.37050262
 0.13823008 0.37996176 0.14137167 0.38226932 0.14451326 0.37297545
 0.13194689 0.36263034 0.1288053  0.34093641 0.19477874 0.3532783 ]","[-1  1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1  1  1 -1  1  1 -1 -1
 -1  1]"
3945149256863179931,16,26,gaussian,16d_26n_gaussiandist_3945149256863179931seed_20,122.6232059,130.255037,0.9414085527,"[0.13508848 0.40757915 0.13194689 0.40703432 0.12566371 0.40418992
 0.13194689 0.39197435 0.1288053  0.38996492 0.12566371 0.38390477
 0.12252211 0.37771834 0.12566371 0.38091801 0.11938052 0.37587255
 0.12566371 0.38931269 0.11938052 0.38838761 0.10681415 0.37626785
 0.12566371 0.36621762 0.16022123 0.37637379 0.1727876  0.38277593
 0.14451326 0.37045792 0.1727876  0.36835542 0.14451326 0.33325914]","[-1  1 -1  1 -1 -1 -1 -1  1 -1 -1  1  1  1 -1 -1 -1 -1 -1  1 -1 -1 -1  1
 -1  1]"
1724863203220818639,16,27,gaussian,16d_27n_gaussiandist_1724863203220818639seed_10,128.2436068,139.4730351,0.9194867434,"[0.13194689 0.38715958 0.13508848 0.38413403 0.13194689 0.38191531
 0.13194689 0.38175372 0.13508848 0.38161125 0.13823008 0.39086083
 0.14451326 0.38841598 0.14137167 0.38767327 0.13508848 0.37898745
 0.1288053  0.37245406 0.14137167 0.37412613 0.14451326 0.38654943
 0.15079645 0.38656894 0.14451326 0.37882266 0.13508848 0.36594945
 0.14765485 0.37364286 0.14137167 0.37018618 0.15393804 0.36131424
 0.16336282 0.35600245]","[-1  1  1 -1 -1  1  1 -1  1  1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1  1 -1 -1
 -1  1  1]"
1292277454479326680,16,27,gaussian,16d_27n_gaussiandist_1292277454479326680seed_20,127.4666467,138.3097311,0.9216028813,"[0.13194689 0.39524807 0.13194689 0.38874205 0.1288053  0.38794662
 0.1288053  0.38757516 0.1288053  0.38772279 0.12566371 0.38731739
 0.12252211 0.38799057 0.11938052 0.38878566 0.11938052 0.3853699
 0.11309734 0.38726569 0.12252211 0.38859377 0.10367256 0.37298124
 0.12252211 0.36715178 0.14451326 0.36071859 0.16022123 0.3757532
 0.14451326 0.3737056  0.14765485 0.37210314 0.13508848 0.37400397
 0.1288053  0.37711233]","[-1 -1  1  1 -1 -1  1  1  1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1  1 -1 -1 -1
 -1  1  1]"
1351639817427255394,16,28,gaussian,16d_28n_gaussiandist_1351639817427255394seed_5,151.789309,164.3245774,0.9237164121,"[0.1288053  0.40678533 0.1288053  0.40491983 0.1288053  0.39353255
 0.12566371 0.39251203 0.13194689 0.39998613 0.1288053  0.39816126
 0.1288053  0.39756198 0.12252211 0.39521868 0.11938052 0.39841497
 0.11309734 0.39853948 0.11309734 0.38871903 0.11623893 0.41326057
 0.10995574 0.40260996 0.12566371 0.40153697 0.13508848 0.36965578
 0.10367256 0.36555373 0.11309734 0.35206101 0.14137167 0.37635256
 0.169646   0.37342539 0.23561945 0.3490363 ]","[-1 -1  1  1 -1  1  1  1  1 -1 -1  1 -1  1  1 -1  1  1  1 -1 -1  1  1  1
 -1 -1 -1 -1]"
5460059861849560417,16,28,gaussian,16d_28n_gaussiandist_5460059861849560417seed_18,149.1046127,159.8597322,0.9327215218,"[0.13194689 0.40470676 0.13508848 0.40738674 0.13194689 0.40627881
 0.12566371 0.40237805 0.12252211 0.40026267 0.12252211 0.4006846
 0.11938052 0.39941609 0.11623893 0.39410922 0.11938052 0.39488307
 0.11309734 0.38812444 0.11623893 0.38283838 0.11623893 0.38720149
 0.12252211 0.40386642 0.10995574 0.39615968 0.10681415 0.38874399
 0.12566371 0.39691041 0.12252211 0.38733465 0.13508848 0.38297084
 0.14451326 0.38081808 0.14137167 0.38488541]","[-1 -1  1  1  1  1  1 -1 -1 -1 -1 -1 -1  1 -1  1 -1 -1 -1  1 -1 -1  1 -1
 -1 -1 -1 -1]"
626757456675153041,16,28,gaussian,16d_28n_gaussiandist_626757456675153041seed_21,126.5787677,133.5363234,0.9478976545,"[0.1288053  0.38015386 0.13194689 0.37534005 0.13194689 0.3731487
 0.13194689 0.36983666 0.13508848 0.3701652  0.1288053  0.36912743
 0.1288053  0.36410174 0.1288053  0.36335197 0.12566371 0.36470943
 0.1288053  0.36094829 0.1288053  0.36156968 0.11938052 0.35098567
 0.13194689 0.36106    0.1288053  0.35706022 0.13823008 0.38424535
 0.13194689 0.37780712 0.13194689 0.38246357 0.13194689 0.3780822
 0.12566371 0.36488429 0.15393804 0.36600172]","[-1  1  1 -1  1  1  1 -1  1  1  1  1 -1 -1  1 -1 -1  1 -1 -1 -1  1  1 -1
 -1  1  1  1]"
6706425866884242603,16,30,gaussian,16d_30n_gaussiandist_6706425866884242603seed_13,148.3179698,158.0822614,0.9382328445,"[0.13194689 0.39502301 0.13194689 0.38815584 0.1288053  0.38562153
 0.12566371 0.38135592 0.1288053  0.38635134 0.1288053  0.38533164
 0.1288053  0.38675757 0.12566371 0.38326453 0.11938052 0.3769798
 0.10995574 0.37034392 0.12252211 0.37212472 0.11938052 0.37564066
 0.11623893 0.36814268 0.10367256 0.35484331 0.09738937 0.34369522
 0.09110619 0.3404613  0.11938052 0.36226208 0.11309734 0.34634556
 0.10053096 0.33868704 0.10995574 0.34882087 0.10367256 0.33696818
 0.169646   0.37362291]","[-1  1  1  1  1 -1 -1 -1  1 -1 -1  1  1  1 -1 -1 -1  1  1  1 -1 -1 -1 -1
 -1  1  1  1 -1 -1]"
1548903787867414553,17,20,gaussian,17d_20n_gaussiandist_1548903787867414553seed_10,89.22654517,94.31967851,0.9460013708,"[0.1288053  0.37949148 0.12252211 0.37282979 0.11623893 0.3641571
 0.11938052 0.37190175 0.1288053  0.37384226 0.11623893 0.3652048
 0.12252211 0.34641587 0.12566371 0.34978763 0.13508848 0.36270687
 0.14765485 0.34550699 0.1288053  0.32342932 0.169646   0.36837677]",[-1 -1  1 -1  1 -1  1 -1  1  1  1  1 -1 -1 -1 -1  1 -1 -1 -1]
5355016256146513515,17,20,gaussian,17d_20n_gaussiandist_5355016256146513515seed_19,84.69301341,99.2988688,0.8529101533,"[0.1288053  0.3857343  0.12566371 0.38521856 0.12252211 0.38479313
 0.12566371 0.38001093 0.11938052 0.37456496 0.12252211 0.37407788
 0.12566371 0.38164318 0.11623893 0.35873444 0.09424778 0.33203015
 0.18849556 0.37443508 0.18849556 0.36513384 0.21048671 0.38764433]",[-1  1  1 -1  1  1  1 -1 -1  1  1 -1 -1  1 -1  1 -1 -1 -1  1]
4617483276123561806,17,24,gaussian,17d_24n_gaussiandist_4617483276123561806seed_21,107.2997265,117.7053616,0.9115959123,"[0.13194689 0.37860121 0.1288053  0.37628034 0.1288053  0.3764269
 0.11938052 0.36830379 0.13508848 0.37064704 0.13508848 0.37116333
 0.1288053  0.36610559 0.13194689 0.37156929 0.13194689 0.37554708
 0.12566371 0.36495037 0.11623893 0.36658675 0.11623893 0.3621602
 0.10995574 0.35465739 0.14451326 0.35465772 0.15393804 0.38112808
 0.14451326 0.37651275]",[-1  1 -1 -1 -1 -1  1  1  1  1 -1  1  1 -1  1 -1 -1 -1 -1  1  1 -1 -1  1]
8572940285910310233,17,26,gaussian,17d_26n_gaussiandist_8572940285910310233seed_13,145.7794964,156.0938884,0.9339218715,"[0.1288053  0.39992211 0.13194689 0.40558432 0.1288053  0.40485857
 0.12566371 0.39648884 0.11938052 0.39351582 0.11623893 0.39843746
 0.11309734 0.39247681 0.10995574 0.3904669  0.11309734 0.38570161
 0.10681415 0.37925621 0.10681415 0.39257501 0.09424778 0.38073589
 0.09424778 0.3697735  0.07539822 0.34827017 0.13823008 0.3808466
 0.12566371 0.35628727 0.1727876  0.3883679  0.16650441 0.38304574]","[-1 -1 -1  1 -1 -1  1  1 -1  1 -1  1  1 -1 -1  1 -1  1  1 -1  1 -1 -1 -1
  1  1]"
